"id";"sex";"affiliated";"time_secs"
2394;"m";TRUE;1313.8
2234;"m";FALSE;1313.8
9479;"f";TRUE;1313.9
9846;"m";TRUE;1313.9
3853;"f";FALSE;1314
3022;"m";TRUE;1314.1
10730;"m";TRUE;1314.4
3716;"m";TRUE;1314.5
3415;"f";TRUE;1314.5
2481;"m";FALSE;1314.8
9286;"m";TRUE;1315
3827;"f";TRUE;1315
3526;"m";TRUE;1315.1
13789;"m";TRUE;1315.1
2883;"m";TRUE;1315.2
4465;"m";TRUE;1315.3
3662;"m";TRUE;1315.3
2939;"m";TRUE;1315.5
2783;"f";TRUE;1315.6
12630;"f";FALSE;1315.7
9715;"m";TRUE;1315.9
3880;"m";TRUE;1316.6
4427;"f";TRUE;1316.6
10040;"m";TRUE;1316.7
2217;"m";FALSE;1316.8
19151;"m";TRUE;1316.8
14744;"m";TRUE;1316.9
7352;"m";TRUE;1317
3271;"f";TRUE;1317.1
2924;"m";TRUE;1317.6
3856;"m";TRUE;1317.6
9322;"m";TRUE;1317.6
14108;"m";TRUE;1317.9
3038;"m";TRUE;1318.1
12379;"m";FALSE;1318.3
9752;"m";TRUE;1318.5
10754;"m";TRUE;1318.8
2552;"m";FALSE;1319.5
3331;"m";FALSE;1319.9
4373;"m";TRUE;1320.1
2705;"m";FALSE;1320.1
10602;"m";TRUE;1320.2
3712;"m";TRUE;1320.3
2727;"m";FALSE;1320.4
14857;"m";TRUE;1320.5
4180;"m";TRUE;1320.5
13925;"f";TRUE;1320.5
2577;"f";FALSE;1320.9
2854;"f";TRUE;1320.9
2920;"m";FALSE;1320.9
4064;"m";TRUE;1321.1
2857;"m";TRUE;1321.1
2620;"m";FALSE;1321.1
2671;"m";FALSE;1321.3
2921;"m";FALSE;1321.3
3173;"f";TRUE;1321.4
3580;"m";TRUE;1321.5
14689;"m";TRUE;1321.6
10878;"m";TRUE;1321.8
